tipo	Admiration_2	Adoration_2	Aesthetic Appreciation_2	Amusement_2	Anger_2	Annoyance_2	Anxiety_2	Awe_2	Awkwardness_2	Boredom_2	Calmness_2	Concentration_2	Confusion_2	Contemplation_2	Contempt_2	Contentment_2	Craving_2	Desire_2	Determination_2	Disappointment_2	Disapproval_2	Disgust_2	Distress_2	Doubt_2	Ecstasy_2	Embarrassment_2	Empathic Pain_2	Enthusiasm_2	Entrancement_2	Envy_2	Excitement_2	Fear_2	Gratitude_2	Guilt_2	Horror_2	Interest_2	Joy_2	Love_2	Nostalgia_2	Pain_2	Pride_2	Realization_2	Relief_2	Romance_2	Sadness_2	Sarcasm_2	Satisfaction_2	Shame_2	Surprise (negative)_2	Surprise (positive)_2	Sympathy_2	Tiredness_2	Triumph_2
Colaborador	0	0	0	0	0	0	0	0.10798	0	0	0.4468	0	0	0.42107	0	0.28819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146	0	0	0	0	0	0.27135	0.22896	0	0	0	0.28279	0	0	0.15566	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11232	0	0	0	0	0.36019	0	0	0	0	0	0	0	0.21491	0.48012	0	0	0.16994	0	0.18171	0	0	0.20598	0	0	0	0	0.10019	0	0.10008	0	0.10125	0	0.1683	0	0	0	0.16534	0	0.1064
Colaborador	0	0	0	0	0	0.21365	0.12268	0	0.1777	0	0	0	0.19757	0	0	0	0	0	0	0.57787	0.22671	0.11548	0.27988	0	0	0.42085	0	0	0	0	0	0	0	0.23838	0	0	0	0	0	0	0	0.10761	0	0	0.19288	0	0	0.48407	0.2008	0	0	0	0
Colaborador	0	0	0	0	0	0.21365	0.12268	0	0.1777	0	0	0	0.19757	0	0	0	0	0	0	0.57787	0.22671	0.11548	0.27988	0	0	0.42085	0	0	0	0	0	0	0	0.23838	0	0	0	0	0	0	0	0.10761	0	0	0.19288	0	0	0.48407	0.2008	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0.1911	0.21129	0.32835	0	0	0	0	0.11452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0.41576	0	0	0.10439	0	0	0	0	0.15089	0.1357	0	0	0	0	0.67652	0.37079	0	0	0.13902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27133	0	0	0	0.10555	0	0	0.15837	0	0	0	0
Colaborador	0	0	0	0	0	0.41576	0	0	0.10439	0	0	0	0	0.15089	0.1357	0	0	0	0	0.67652	0.37079	0	0	0.13902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27133	0	0	0	0.10555	0	0	0.15837	0	0	0	0
Colaborador	0	0	0	0.10725	0	0.1916	0	0	0	0	0	0	0.14701	0.10731	0.10674	0	0	0	0	0.13096	0.23966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24075	0	0	0	0	0	0	0	0	0	0.10861	0	0	0.20134	0.11821	0	0	0
Colaborador	0	0	0	0	0.13462	0.30346	0	0	0	0	0	0	0	0.19472	0.21044	0	0	0	0	0.58452	0.41445	0	0.17423	0.16502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10809	0	0.28386	0	0	0.22947	0	0	0.18399	0	0	0	0	0
Colaborador	0	0	0	0	0.13462	0.30346	0	0	0	0	0	0	0	0.19472	0.21044	0	0	0	0	0.58452	0.41445	0	0.17423	0.16502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10809	0	0.28386	0	0	0.22947	0	0	0.18399	0	0	0	0	0
Colaborador	0	0	0	0	0.13462	0.30346	0	0	0	0	0	0	0	0.19472	0.21044	0	0	0	0	0.58452	0.41445	0	0.17423	0.16502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10809	0	0.28386	0	0	0.22947	0	0	0.18399	0	0	0	0	0
Colaborador	0.10406	0	0	0.15444	0	0.18304	0	0	0	0	0	0	0	0	0.10555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22559	0	0	0	0	0	0	0
Colaborador	0.12837	0	0.2716	0	0	0	0	0	0	0	0.37839	0	0	0	0	0.38336	0	0	0	0	0	0	0	0	0	0	0	0.29365	0	0	0	0	0.3426	0	0	0.50165	0	0	0	0	0	0	0	0	0	0	0.45382	0	0	0	0	0	0
Colaborador	0	0	0	0	0.15481	0.11756	0	0	0	0	0	0	0.10119	0	0	0	0	0	0	0.38852	0.17235	0	0.26548	0	0	0	0.54514	0	0	0	0	0	0	0	0	0	0	0	0	0.36281	0	0	0	0	0.8245	0	0	0	0.22021	0	0.32074	0	0
Colaborador	0	0	0	0	0.15481	0.11756	0	0	0	0	0	0	0.10119	0	0	0	0	0	0	0.38852	0.17235	0	0.26548	0	0	0	0.54514	0	0	0	0	0	0	0	0	0	0	0	0	0.36281	0	0	0	0	0.8245	0	0	0	0.22021	0	0.32074	0	0
Colaborador	0	0	0	0	0.15481	0.11756	0	0	0	0	0	0	0.10119	0	0	0	0	0	0	0.38852	0.17235	0	0.26548	0	0	0	0.54514	0	0	0	0	0	0	0	0	0	0	0	0	0.36281	0	0	0	0	0.8245	0	0	0	0.22021	0	0.32074	0	0
Colaborador	0	0	0	0	0	0.47515	0	0	0	0	0	0	0	0	0.16097	0	0	0	0	0.67304	0.44921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1007	0	0	0.12781	0	0	0	0.35033	0	0	0	0
Colaborador	0	0	0	0	0	0.47515	0	0	0	0	0	0	0	0	0.16097	0	0	0	0	0.67304	0.44921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1007	0	0	0.12781	0	0	0	0.35033	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38306	0	0	0	0	0	0.34231	0.10847	0	0	0	0	0	0.34351	0	0	0	0	0	0	0	0	0	0	0	0	0.11376	0	0.25969	0.16448	0	0.47434	0	0	0	0	0	0.22428	0	0
Colaborador	0	0	0	0	0.18464	0.25411	0.10455	0	0	0	0	0	0	0.21325	0	0	0	0	0	0.16259	0	0	0.1853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16037	0	0.30895	0	0	0.11598	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0.18464	0.25411	0.10455	0	0	0	0	0	0	0.21325	0	0	0	0	0	0.16259	0	0	0.1853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16037	0	0.30895	0	0	0.11598	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0.14595	0	0	0	0	0	0.32318	0	0	0	0	0	0	0.10495	0	0	0	0.15698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1547	0	0	0	0	0	0	0.63222	0.26324	0	0	0
Colaborador	0.17412	0.11999	0	0	0	0	0	0	0	0	0.19693	0	0	0.28709	0	0.20821	0	0	0.26565	0	0	0	0	0	0	0	0.1195	0.26773	0	0	0	0	0.1673	0	0	0.15676	0	0.21245	0	0	0.12019	0.15593	0	0	0	0	0.25412	0	0	0	0.15948	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0.39535	0.50788	0	0	0	0	0.11694	0.19048	0	0	0	0.25703	0	0	0	0	0	0	0	0	0	0	0	0.13284	0	0	0	0	0	0.20026	0	0	0	0	0	0	0.121	0.1162	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0.41582	0	0	0.48363	0	0.49049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20627	0	0	0	0	0	0	0	0	0.29184	0.21308	0	0	0	0.35952	0	0	0	0	0	0
Colaborador	0.28213	0.10414	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17604	0	0	0	0	0	0	0	0	0	0	0	0.12596	0	0	0	0	0.76782	0	0	0	0.12698	0	0	0	0	0	0.11477	0	0	0	0.37675	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0.10375	0.24743	0.45016	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1142	0	0	0	0	0	0	0	0.53572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0.26605	0.32214	0	0	0	0	0	0	0	0.10228	0.21853	0	0	0	0	0.48249	0.42914	0.18674	0.25253	0	0	0	0.39209	0	0	0	0	0	0	0	0	0	0	0	0	0.23276	0	0.2041	0	0	0.25765	0	0	0.12851	0.24559	0	0.2618	0	0
Colaborador	0	0	0	0	0.26605	0.32214	0	0	0	0	0	0	0	0.10228	0.21853	0	0	0	0	0.48249	0.42914	0.18674	0.25253	0	0	0	0.39209	0	0	0	0	0	0	0	0	0	0	0	0	0.23276	0	0.2041	0	0	0.25765	0	0	0.12851	0.24559	0	0.2618	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0.1475	0.67919	0.45584	0	0	0	0	0	0	0	0	0	0.19768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11977	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0.11059	0.14867	0.30244	0	0	0	0	0.18135	0	0.31912	0.11597	0	0	0	0.28538	0	0.23837	0	0.45702	0	0	0	0.12531	0	0	0	0	0.33623	0	0	0	0	0	0	0	0	0	0.20425	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0.11059	0.14867	0.30244	0	0	0	0	0.18135	0	0.31912	0.11597	0	0	0	0.28538	0	0.23837	0	0.45702	0	0	0	0.12531	0	0	0	0	0.33623	0	0	0	0	0	0	0	0	0	0.20425	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0.42985	0.30195	0	0	0	0	0	0	0	0	0.1581	0	0	0	0	0.30995	0.19851	0.15413	0.28166	0	0	0	0.21726	0	0	0	0	0	0	0	0	0	0	0	0	0.47463	0	0.14297	0	0	0.45455	0	0	0	0.15224	0	0	0	0
Colaborador	0	0	0	0	0.42985	0.30195	0	0	0	0	0	0	0	0	0.1581	0	0	0	0	0.30995	0.19851	0.15413	0.28166	0	0	0	0.21726	0	0	0	0	0	0	0	0	0	0	0	0	0.47463	0	0.14297	0	0	0.45455	0	0	0	0.15224	0	0	0	0
Colaborador	0	0	0	0	0.11611	0.29437	0	0	0	0	0	0	0.25764	0.11901	0.13227	0	0	0	0	0.31476	0.38557	0.13242	0.13929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10773	0	0	0	0	0	0	0.2357	0	0	0	0
Colaborador	0	0	0	0	0	0.22469	0.49335	0	0	0	0	0	0	0.15384	0	0	0	0	0.12895	0.25511	0	0	0.4879	0.15393	0	0	0.12194	0	0	0	0	0.13797	0	0	0	0	0	0	0	0.25479	0	0.1846	0	0	0.24519	0	0	0.11349	0	0	0	0.13556	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0.15898	0.39485	0.10735	0.3893	0	0	0	0	0.17956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14714	0	0	0	0	0	0.31	0	0	0	0	0.12664	0	0	0	0	0	0
Colaborador	0	0	0	0	0.26821	0.38997	0	0	0	0	0	0	0.16901	0.14891	0.15825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15754	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0.17829	0	0	0	0	0	0	0.34576	0.14167	0	0	0	0	0	0	0.13442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10363	0	0	0	0	0	0	0	0	0	0	0	0	0.10059	0	0	0	0
Colaborador	0.10615	0	0	0	0	0.12853	0	0	0	0	0	0	0	0.12774	0.15509	0	0	0	0	0.4004	0.36725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11462	0	0	0	0	0	0.21828	0	0	0	0	0.10951	0	0.49691	0.20416	0	0	0
Colaborador	0	0	0	0	0	0.19844	0	0	0	0	0	0	0	0.12671	0.10213	0	0	0	0	0.27321	0.20134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22384	0	0	0	0	0.21706	0	0.10384	0	0	0	0.11315
Colaborador	0	0	0	0	0	0	0.11757	0	0	0	0	0	0	0.16842	0	0	0	0	0	0.21601	0	0	0.46529	0	0	0	0.4435	0	0	0	0	0	0	0	0	0	0	0	0	0.4918	0	0.13298	0	0	0.94635	0	0	0.15706	0	0	0.20785	0	0
Colaborador	0	0	0	0	0	0.18257	0	0	0	0	0	0	0	0.19984	0.15627	0	0	0	0	0.197	0.21858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18101	0	0	0	0	0	0.26487	0	0	0	0	0	0	0.34293	0	0	0	0
Colaborador	0	0	0	0	0	0.10138	0	0	0	0	0	0	0	0.16058	0	0	0	0	0.14332	0	0	0	0	0	0	0	0.24874	0.12612	0	0	0	0	0	0	0	0.1086	0	0	0	0	0.12408	0.118	0	0	0	0	0.16036	0	0	0	0.18927	0	0
Colaborador	0	0	0	0	0.24821	0.47959	0.17375	0	0	0	0	0	0.35325	0.14304	0.13896	0	0	0	0	0.34099	0.38821	0	0.39656	0.12615	0	0	0.14955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1303	0	0	0.13988	0	0	0	0.34577	0	0	0	0
Colaborador	0.16579	0	0	0	0	0	0	0	0	0	0.15415	0	0	0	0	0.18016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7157	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2147	0	0	0	0	0	0
Colaborador	0	0	0	0	0.23922	0.63773	0	0	0	0	0	0	0	0.10035	0.2646	0	0	0	0	0.34049	0.44021	0.14552	0.15485	0	0	0	0.11431	0	0	0	0	0	0.20189	0	0	0	0	0	0	0	0	0	0.15072	0	0	0	0	0	0.11182	0	0	0.10221	0
Colaborador	0	0	0	0	0	0.19221	0.30553	0	0	0	0	0	0	0.18305	0.1054	0	0	0	0	0.11075	0.11823	0	0.39181	0	0	0	0.26786	0	0	0	0	0.10784	0	0	0	0	0	0	0	0.25007	0	0	0	0	0.1579	0	0	0	0	0	0.13477	0.2305	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0.10421	0	0	0	0.13494	0.27789	0	0	0.1017	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30491	0	0	0	0	0	0	0	0	0.1495	0.44695	0	0	0	0.59827	0	0	0	0	0	0.23888
Colaborador	0	0	0	0.34625	0	0.2063	0	0	0.14784	0	0	0	0.12168	0	0.16477	0	0	0	0	0	0.22945	0.11815	0	0.10002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13311	0	0	0	0.3928	0	0	0.12774	0	0	0	0
Colaborador	0	0	0	0.17429	0	0.12023	0	0	0	0.13736	0	0	0	0.13263	0.11319	0	0	0	0	0	0	0	0	0	0	0	0	0.11148	0	0	0	0	0	0	0	0.21761	0	0	0	0	0	0	0	0	0	0.29483	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0.25011	0.55007	0	0	0	0	0	0	0.15863	0.24641	0.17771	0	0	0	0	0.45638	0.48133	0	0.18873	0.10218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15149	0	0	0	0	0	0	0.15117	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0.19951	0	0	0.10644	0.15077	0.14456	0	0.31699	0	0	0	0	0	0.12447	0	0	0.25166	0	0	0	0	0	0	0	0	0.12857	0	0	0	0	0	0	0	0	0	0.16738	0	0	0.22178	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0.11677	0	0.24556	0	0.18109	0	0	0.35452	0	0	0	0	0	0	0	0	0.42199	0	0	0.27217	0	0	0	0	0.28082	0	0	0	0	0	0	0	0	0	0	0.34828	0	0	0	0	0	0.16373
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0.1208	0.39803	0	0	0	0	0	0	0.1506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41365	0	0	0	0	0	0.16346	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0.15166	0.47298	0	0	0	0	0	0	0.24604	0.10614	0.13013	0	0	0	0	0	0.15637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0.11708	0	0	0	0	0	0	0	0	0	0.16523	0	0	0.3107	0	0.18074	0	0	0.12311	0	0	0	0	0	0	0	0.16743	0.15817	0	0	0	0	0.20001	0	0	0.21197	0	0	0	0	0	0.26938	0.10262	0	0	0	0.30175	0	0	0	0.16427	0	0
Colaborador	0.53463	0.13171	0	0	0	0	0	0	0	0	0.10392	0	0	0.2073	0	0.16946	0	0	0.14527	0	0	0	0	0	0	0	0.20968	0.38269	0	0	0	0	0.21319	0	0	0.25002	0	0	0	0	0.18476	0.12629	0	0	0	0	0.33743	0	0	0	0.27111	0	0.12585
Colaborador	0	0	0	0	0	0.4106	0	0	0	0	0	0	0	0	0	0	0	0	0.2349	0.1155	0	0	0.27155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13305	0	0	0	0	0	0.10612	0	0	0	0	0	0.5242	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0.21552	0.31896	0.59888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29804	0	0	0	0	0	0.16374	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0.11802	0.31051	0	0	0	0	0	0	0	0.3301	0.21977	0	0	0	0	0.40285	0.58008	0.12452	0.13727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31316	0	0	0.12307	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0.25521	0.16569	0	0	0	0	0	0	0.28276	0.13492	0	0	0	0	0.34566	0.36655	0	0.22482	0.11259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26736	0	0	0.20243	0	0	0.1438	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0.45379	0.14128	0	0.32912	0	0.32417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23809	0	0	0.21201	0	0	0	0	0	0.14627	0.25834	0	0	0	0.44634	0	0	0	0	0	0
Colaborador	0.15426	0.14656	0	0	0	0	0	0	0	0	0	0	0	0.17236	0	0.16561	0	0	0.19997	0	0	0	0	0	0	0	0.11637	0.32182	0	0	0	0	0.1933	0	0	0.16006	0.10121	0.24094	0	0	0.11716	0	0	0	0	0	0.2089	0	0	0	0.13425	0	0
Colaborador	0.19679	0	0	0	0	0	0	0	0	0	0.1949	0	0	0.27819	0	0.52221	0	0	0.11501	0	0	0	0	0	0	0	0	0.21192	0	0	0	0	0.14981	0	0	0.16988	0	0	0	0	0.15922	0.1796	0.1848	0	0	0	0.8132	0	0	0.11624	0	0	0.23631
Colaborador	0	0	0	0	0	0.19919	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92465	0.11048	0	0	0	0	0.10941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14312	0	0	0.28812	0	0	0.16399	0	0	0	0	0
Colaborador	0	0	0	0	0.11717	0.16887	0	0	0	0	0	0	0	0.10239	0.23503	0	0	0	0.19378	0	0.11225	0	0	0	0	0	0	0.12727	0	0	0	0	0.448	0	0	0.10142	0	0	0	0	0	0	0	0	0	0.12688	0.20196	0	0	0	0	0	0
Colaborador	0	0	0	0	0.11717	0.16887	0	0	0	0	0	0	0	0.10239	0.23503	0	0	0	0.19378	0	0.11225	0	0	0	0	0	0	0.12727	0	0	0	0	0.448	0	0	0.10142	0	0	0	0	0	0	0	0	0	0.12688	0.20196	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19651	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26912	0	0	0.35665	0	0	0	0	0.38642	0.23627	0	0.21255	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0.43922	0.16103	0	0.4658	0	0.41792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14009	0	0	0	0	0	0.2128	0.25504	0	0	0	0.49236	0	0	0	0	0	0.13926
Colaborador	0	0	0	0	0	0	0	0	0	0	0.43922	0.16103	0	0.4658	0	0.41792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14009	0	0	0	0	0	0.2128	0.25504	0	0	0	0.49236	0	0	0	0	0	0.13926
Colaborador	0	0	0	0	0	0.14158	0	0	0	0	0.10099	0	0	0.50957	0.17061	0	0	0	0	0.14012	0.33798	0	0	0	0	0	0.10249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36121	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0.12485	0.58364	0	0	0	0	0	0	0.1597	0	0	0	0	0	0	0.33003	0.26096	0	0.29445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11832	0	0	0	0	0.16567	0	0	0	0	0	0	0.10669	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14999	0	0.30265	0	0	0.58235	0	0	0	0	0	0	0	0	0.37429	0	0	0.19205	0	0.15582	0	0	0	0.19226	0	0	0	0.23456	0.20917	0.18826	0	0	0	0.41912	0	0	0	0	0	0.48748
Colaborador	0	0	0	0	0	0	0	0	0	0	0.164	0.1818	0	0.17109	0	0.15057	0	0	0.33229	0	0	0	0	0	0	0	0	0.35274	0	0	0	0	0.13839	0	0	0.25373	0	0	0	0	0	0	0	0	0	0	0.29979	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0.23912	0.17323	0	0.2111	0	0	0	0	0	0	0	0	0	0	0.17889	0.10869	0	0.16955	0	0	0	0.30136	0	0	0	0	0	0	0	0	0	0	0	0	0.10878	0	0	0	0	0.14013	0	0	0	0	0	0.2094	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0.33615	0	0	0	0	0.20408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34752	0	0	0	0	0.14635	0.14512	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0.4318	0	0	0	0	0	0	0.23187	0.17067	0.16232	0	0	0	0	0.19451	0.35357	0	0	0.26049	0	0	0	0	0	0	0	0	0	0	0	0.12253	0	0	0	0	0	0	0	0	0	0.19201	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17728	0	0.23779	0	0	0.29485	0	0	0	0	0	0	0	0	0.21973	0	0	0	0	0.14168	0	0	0	0	0	0	0	0.47017	0.22726	0	0	0	0	0.37657	0	0	0	0	0	0.42675
Colaborador	0	0	0	0	0	0.13273	0	0	0.1343	0	0	0	0	0.39557	0	0	0	0	0.11307	0.12979	0.22605	0	0	0.17909	0	0	0.16588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17864	0	0	0	0	0	0	0	0	0.12816	0	0
Colaborador	0	0	0	0	0.12954	0.21229	0	0	0	0	0	0	0	0.24965	0.22054	0	0	0	0	0.62625	0.7058	0.32048	0.16475	0.13485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23696	0	0	0.12491	0	0	0.18969	0.1911	0	0	0	0
Colaborador	0	0	0	0	0	0.12353	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52585	0	0	0.24331	0	0	0	0.42356	0	0	0	0	0	0	0	0	0	0	0	0	0.2982	0	0.14216	0	0	0.83231	0	0	0	0	0	0.28881	0	0
Colaborador	0	0	0	0	0	0	0.2125	0	0	0	0	0	0.10282	0.1048	0	0	0	0	0	0	0.12491	0	0.35452	0	0	0	0.82775	0	0	0	0	0	0	0	0	0.12441	0	0	0	0	0	0	0.17308	0	0.15557	0	0	0	0	0	0.75996	0	0
Colaborador	0	0	0	0	0.23915	0.29809	0	0	0.14564	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14377	0	0	0	0	0.18507	0	0	0.14115	0	0	0	0	0	0	0	0	0	0.15116	0	0	0	0.10549	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0.14863	0	0	0.14206	0	0.55403	0	0	0.13931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24776	0.11346	0.1379	0	0	0	0.69464	0	0	0	0	0	0.38917
Colaborador	0	0	0	0	0	0	0	0	0	0	0.14356	0.22598	0.10137	0.17655	0	0.12545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21933	0	0	0	0	0	0	0	0	0	0	0.26917	0	0	0	0	0	0
Colaborador	0.58123	0	0	0	0	0	0	0.20998	0	0	0	0	0	0.27933	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12286	0	0	0	0	0	0	0	0.30322	0	0	0	0	0	0.36317	0	0	0	0	0.31779	0	0	0.49821	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19428	0	0	0.49061	0	0	0.4316	0	0	0	0	0	0.33215	0	0	0	0.19661	0	0	0	0	0	0.15015	0	0	0.14524	0	0	0.39518
Colaborador	0	0	0	0.13838	0	0.22829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18366	0	0	0	0	0	0	0
Colaborador	0	0	0	0.13713	0	0.10983	0	0.10483	0	0	0	0	0.1245	0.1122	0	0	0	0	0	0.1962	0.17612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1387	0	0	0.30628	0	0	0	0	0	0	0.33071	0.17406	0	0	0
Colaborador	0.16579	0	0	0	0	0	0	0	0	0	0.15415	0	0	0	0	0.18016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7157	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2147	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0.13032	0.15335	0	0.26811	0	0.10735	0	0.1463	0.25824	0	0	0	0	0	0.11944	0	0	0.13172	0	0	0	0.27505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1109	0	0	0.12433	0	0	0	0	0	0.17579	0	0
Colaborador	0	0	0	0	0	0.26832	0.15887	0	0.24509	0	0.10956	0	0	0.10998	0	0	0	0	0	0.15155	0.4592	0	0.1384	0	0	0	0.15548	0	0	0	0	0	0	0.10885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13811	0	0
Colaborador	0	0	0	0	0	0	0.49771	0	0	0	0.10839	0	0	0.10826	0	0	0	0	0	0	0	0	0.12056	0	0	0	0	0	0	0	0	0.11553	0.26888	0	0	0	0	0	0	0	0	0.14169	0.83919	0	0	0	0.12701	0	0	0	0	0	0
